사번,이름,채용경로,성별,나이,근속기간,출신대학,대학구분,학점,학력,입사년도,직군,팀구분,퇴직구분,매니저여부,잔업시간,성과점수,미사용.휴가일수,연봉,사업장위치,본인.인지능력,본인.인내력,본인.실행력,매니저.비전,매니저.소통,매니저.실행력,직원만족도,매출액.천원,불량건수
4451,강경순,공채,여,30,17.8,서강대학교,top8,90.89,박사,2012,연구개발,생산팀,No,No,83,58.1,10,59136528,베트남,71,97,77,2,9,47,46.5,NA,NA
3366,하규로,공채,남,40,19.9,경남대학교,기타,98.89,학사,2014,제조생산,기술팀,No,No,240,43.2,12,74556772,일본,84,90,62,30,20,35,46.1,NA,5
1399,조규탁,공채,남,32,11.5,서울과학기술대학교,기타,66.67,학사,2012,제조생산,기술팀,No,No,170,41.9,22,29801494,베트남,75,90,93,11,14,39,44.9,NA,10
584,임경표,공채,남,33,14.9,고려대학교(세종),기타,68,학사,2011,마케팅영업,마케팅팀,No,No,111,43.4,23,68960278,서울(본사),92,85,86,69,73,22,60.2,116832,NA
1964,임경규,산학,남,48,29.3,연세대학교,top5,87.11,학사,2011,연구개발,마케팅팀,No,No,89,59.2,19,97762050,베트남,100,94,64,91,75,31,64.9,NA,NA
2177,최경숙,공채,여,33,16.5,경북대학교,국립,89.78,석사,2010,마케팅영업,생산팀,No,No,20,61.9,9,39246633,베트남,75,93,84,28,20,89,50.6,92871,NA
1997,박건모,공채,남,41,21.8,금오공과대학교,기타,71.33,박사,2011,제조생산,사업팀,No,No,153,53.7,13,76035557,베트남,88,72,62,72,20,29,62,NA,22
453,순경주,인턴,여,31,13.8,아주대학교,기타,67.56,박사,2011,연구개발,기술팀,No,No,47,50,10,63509063,베트남,72,82,67,2,9,27,43.3,NA,NA
5321,박교묵,공채,남,42,22.5,서강대학교,top8,74.89,학사,2013,마케팅영업,기술팀,Yes,No,225,42.5,21,90114341,일본,81,100,95,21,18,23,36,178363,NA
5687,윤강규,인턴,남,27,5.9,아주대학교,기타,85.11,석사,2016,연구개발,품질보증팀,No,No,199,94.1,15,70857570,대전(연구소),95,96,74,1,13,14,43.3,NA,NA
4084,조강민,공채,남,39,19.5,한양대학교(안산캠퍼스),기타,88.67,고졸,2015,마케팅영업,마케팅팀,No,No,51,41.9,12,61002987,서울(본사),84,87,78,89,70,17,61.5,60321,NA
2612,정규백,산학,남,39,19.8,충북대학교,기타,71.33,고졸,2013,연구개발,마케팅팀,No,No,254,68.8,4,101765487,대전(연구소),80,77,75,91,74,6,63.4,NA,NA
3050,최군길,공채,남,40,23.2,서울과학기술대학교,기타,81.78,학사,2013,연구개발,생산팀,No,No,112,41.2,12,77556772,베트남,76,78,86,23,6,38,39.7,NA,NA
3587,강기범,공채,남,38,19.8,부산대학교,국립,81.11,박사,2015,제조생산,인력팀,No,No,202,38.7,4,99574202,미국,97,90,90,80,78,52,66.2,NA,9
2948,하경빈,공채,여,39,22.9,동국대학교,기타,66.67,박사,2014,제조생산,생산팀,No,No,176,42.8,14,47414341,서울(본사),79,98,99,28,39,22,47.2,NA,2
1372,장강만,공채,남,32,12.4,한양대학교,top8,93.56,학사,2011,연구개발,마케팅팀,No,No,28,57.1,13,97651494,서울(본사),79,86,78,93,75,45,65.9,NA,NA
1063,한경욱,공채,남,30,15.2,세종대학교,기타,78,박사,2015,연구개발,기술팀,No,No,57,53.1,9,123143924,일본,73,66,67,6,9,31,45.2,NA,NA
1213,장교묵,인턴,남,28,10.5,부산대학교,국립,80,학사,2016,마케팅영업,기술팀,No,No,90,46.2,21,42286354,서울(본사),85,88,80,3,8,12,38.4,147521,NA
1164,정금주,공채,여,25,13.4,경희대학교(국제캠퍼스),기타,83.33,학사,2016,마케팅영업,기술팀,No,No,32,35.3,14,30286354,서울(본사),99,85,66,5,21,33,42,47765,NA
4935,임규탁,공채,남,35,13.4,한양대학교,top8,88,박사,2010,연구개발,생산팀,No,No,110,43.2,16,135117848,서울(본사),88,71,69,13,13,13,42.2,NA,NA
132,김공명,공채,남,45,24,서울대학교,top5,67.67,학사,2015,제조생산,기술팀,No,No,234,43.1,21,59575696,서울(본사),88,83,80,18,20,42,48.6,NA,4
2883,주규강,공채,남,37,17.8,성균관대학교,top8,71.33,학사,2011,연구개발,인력팀,No,No,28,42,17,79225417,베트남,92,72,100,58,77,37,60.1,NA,NA
5126,신공민,공채,남,46,27,성균관대학교,top8,80.89,학사,2015,연구개발,생산팀,No,No,351,29.8,11,101004481,대전(연구소),81,75,98,24,5,22,42.3,NA,NA
1450,박경륜,공채,남,45,25.5,인하대학교,기타,82.44,박사,2015,제조생산,생산팀,No,No,194,44.7,10,64575696,베트남,87,90,83,16,18,34,46.1,NA,14
1958,최건도,공채,남,34,14.6,연세대학교,top5,75.78,전문대,2012,제조생산,사업팀,No,No,254,51.9,13,77171563,미국,82,82,67,15,28,1,54,NA,12
291,한경채,공채,여,31,13.7,포항공과대학교,top5,72.79,석사,2010,제조생산,기술팀,No,No,398,50.3,13,51496563,서울(본사),89,88,90,1,20,15,39,NA,21
5330,김남호,공채,남,29,8,인하대학교,기타,88.44,석사,2010,제조생산,생산팀,No,No,165,53.8,10,31335139,베트남,68,75,70,19,27,49,52,NA,16
2091,하공명,해외,남,45,29.9,연세대학교,수도권,76.89,석사,2011,제조생산,기술팀,No,No,153,47,10,51094446,베트남,94,67,95,12,6,44,43,NA,23
4934,신강주,공채,여,28,21.1,성균관대학교,top8,87.67,석사,2015,마케팅영업,생산팀,No,Yes,4,55.7,2,45760557,베트남,87,93,86,23,11,84,48.6,75438,NA
903,장국만,공채,남,34,12.7,아주대학교,기타,70.67,석사,2012,제조생산,기술팀,No,No,355,47.2,18,32621563,베트남,92,83,65,2,15,64,46.7,NA,37
4774,정건우,공채,남,29,8.9,U OF PENNSYLVANIA,해외,89.5,학사,2016,연구개발,생산팀,No,No,37,45.6,13,73715139,서울(본사),78,75,83,37,31,32,45,NA,NA
3116,박강모,공채,남,40,23.2,건국대학교,기타,78.44,학사,2014,경영지원,생산팀,Yes,No,170,47.8,13,79431772,서울(본사),83,75,83,8,19,13,34.6,NA,NA
1124,한경백,공채,남,25,3.1,인하대학교,기타,81.33,학사,2016,경영지원,생산팀,No,No,46,33.8,5,33000000,베트남,94,95,72,13,25,52,45,NA,NA
3883,박낙관,공채,남,38,20.5,경북대학교,국립,77.33,고졸,2015,마케팅영업,생산팀,No,No,60,51.6,11,74574202,일본,91,69,98,7,16,16,40.5,68190,NA
523,류군모,공채,남,36,17.3,연세대학교,top5,67.56,학사,2011,연구개발,신규서비스개발팀,No,No,296,46,4,103329133,대전(연구소),85,98,90,33,49,61,48.5,NA,NA
1343,조경복,인턴,남,44,25.9,인하대학교,기타,71.78,학사,2011,제조생산,기술팀,No,No,212,42.2,23,74321911,서울(본사),76,90,62,21,12,19,43.9,NA,5
2424,전규경,공채,남,37,16.4,한양대학교,top8,67.56,학사,2011,제조생산,생산팀,No,No,153,50.2,3,64195417,서울(본사),68,67,65,9,29,7,46.7,NA,3
3716,임강태,인턴,남,32,14.7,한양대학교,top8,84.89,학사,2016,제조생산,사업팀,No,No,176,42.1,11,13001494,베트남,77,88,66,21,32,44,49,NA,18
4213,임경수,인턴,남,36,14.5,서울시립대학교,기타,77.21,전문대,2015,연구개발,기술팀,No,No,107,43.2,7,61716633,베트남,72,73,73,15,8,33,39.8,NA,NA
1763,한건섭,인턴,남,45,27,충남대학교,국립,82.22,학사,2013,마케팅영업,생산팀,No,No,317,37.9,4,80338196,대전(연구소),69,87,72,22,36,1,45,78896,NA
4202,박국만,공채,남,38,24.2,인하대학교,기타,74.67,학사,2016,마케팅영업,사업팀,No,No,45,14,10,56574202,서울(본사),88,68,66,52,65,18,50.8,39067,NA
351,윤경미,공채,여,31,13.7,서울산업대학교,기타,71.33,박사,2011,마케팅영업,생산팀,No,No,72,89,7,58884063,대전(연구소),89,77,99,10,21,51,45.1,133250,NA
598,임귀영,공채,여,31,15.9,연세대학교,top5,77.56,석사,2011,제조생산,사업팀,No,No,487,39.1,9,23546563,베트남,89,98,100,4,39,41,44.9,NA,12
2052,하국도,공채,남,42,23.4,UNIVERSITY OF MICHIGAN,해외,86.44,전문대,2011,연구개발,생산팀,Yes,No,206,51.8,23,120564341,일본,84,79,73,7,22,31,41,NA,NA
4384,임경모,공채,남,34,12.8,단국대학교,기타,79.33,전문대,2010,제조생산,마케팅팀,No,No,180,65.1,15,63559063,서울(본사),72,87,66,91,73,43,69,NA,2
389,조경규,인턴,남,34,15.5,한양대학교(안산캠퍼스),기타,80.67,석사,2011,마케팅영업,사업팀,No,No,225,47.6,4,71184063,서울(본사),98,66,62,35,22,14,46.5,46799,NA
1149,최경순,산학,여,46,28.4,서강대학교,top8,71.86,고졸,2015,연구개발,기술팀,No,No,45,39.5,4,68290835,베트남,83,76,75,21,9,41,39.8,NA,NA
4400,임낙관,공채,남,32,8.8,경북대학교,국립,93.02,전문대,2011,제조생산,마케팅팀,No,No,271,46.3,8,54501494,서울(본사),77,72,66,92,73,39,67.5,NA,7
398,임교묵,해외,남,37,16.1,PURDUE UNIVERSITY--W,해외,74.67,박사,2011,제조생산,생산팀,No,No,365,43.8,19,94307917,대전(연구소),82,98,74,2,27,3,42.5,NA,30
2988,최규탁,공채,남,41,23.9,고려대학교,top5,84.67,학사,2014,마케팅영업,기술팀,No,No,78,49.8,13,45985557,베트남,77,71,88,19,15,58,39.9,72773,NA
2742,조경택,인턴,남,39,15.7,성균관대학교,top8,76,학사,2013,제조생산,기술팀,No,No,303,27.9,23,61127987,서울(본사),82,75,98,15,6,28,39.8,NA,11
4640,강국도,인턴,남,31,9.6,고려대학교,top5,77.56,학사,2013,연구개발,인력팀,No,No,28,43.8,13,58672709,베트남,72,90,94,83,75,61,64.6,NA,NA
5039,조경화,공채,여,31,14.7,성신여자대학교,기타,72.22,박사,2012,경영지원,품질보증팀,No,No,25,42.2,11,51109063,베트남,83,76,67,33,44,61,47,NA,NA
2348,정건우,산학,남,40,20.2,경북대학교,국립,70.67,학사,2012,마케팅영업,인력팀,No,No,175,70.9,8,96031772,미국,84,75,88,83,73,67,63.8,99077,NA
3988,최근혜,공채,여,40,22.8,한양대학교(안산캠퍼스),기타,76.44,전문대,2015,연구개발,기술팀,No,No,24,39,11,85843126,중국,73,98,71,23,15,26,37.6,NA,NA
3165,최경태,공채,남,39,18.5,경희대학교(국제캠퍼스),기타,71.56,석사,2014,연구개발,마케팅팀,No,No,73,59.9,10,98127987,서울(본사),73,90,89,89,74,38,64.5,NA,NA
4099,임경율,산학,남,35,13,인하대학교,기타,89.78,전문대,2016,마케팅영업,생산팀,No,No,57,29.3,7,72287848,미국,92,75,78,15,29,32,40.5,50346,NA
3346,윤낙관,산학,남,46,28.2,경북대학교,국립,70.22,석사,2014,제조생산,기술팀,No,No,179,61.3,13,71129481,서울(본사),93,67,74,25,11,42,42.4,NA,3
3611,박규건,산학,남,47,27.9,고려대학교,top5,67.11,전문대,2012,연구개발,기술팀,No,No,159,32.1,17,94183265,베트남,93,69,70,9,19,19,40,NA,NA
4299,전국만,공채,남,34,16.1,성균관대학교,top8,94.22,학사,2010,연구개발,마케팅팀,No,No,119,48.5,13,100734063,서울(본사),94,75,65,91,75,6,62.1,NA,NA
4999,최기담,해외,남,32,14.6,충북대학교,기타,83.78,학사,2010,제조생산,생산팀,No,No,313,50.7,5,58551494,서울(본사),85,91,98,20,27,4,47.9,NA,37
5677,임경아,공채,여,26,10.4,성균관대학교(인문사회과학),기타,86,고졸,2016,경영지원,마케팅팀,No,No,37,40.9,8,51715139,서울(본사),95,83,88,89,73,11,60.8,NA,NA
4170,조가정,산학,여,35,18.3,서울대학교,top5,80,학사,2016,마케팅영업,기술팀,No,No,33,47,10,44574202,서울(본사),82,95,74,28,18,38,40.9,74102,NA
1601,강가덕,공채,남,40,22.1,건국대학교,기타,66.67,학사,2011,제조생산,금융팀,No,No,294,69.9,10,68631772,대전(연구소),98,100,87,19,27,58,53.1,NA,15
880,임강민,해외,남,32,15,UNIVERSITY OF MARYLAND,해외,88,석사,2012,제조생산,인력팀,No,No,353,60.9,11,29351494,베트남,98,97,62,66,82,20,63.6,NA,23
2640,장규태,산학,남,53,35.3,충북대학교,기타,77.56,석사,2014,연구개발,인력팀,No,No,89,66.9,12,133130974,일본,92,79,78,83,84,24,64.3,NA,NA
3469,장국태,공채,남,37,17.4,한양대학교,top8,86,학사,2015,경영지원,기술팀,No,No,79,37.5,25,53145417,베트남,72,98,90,26,11,72,45.2,NA,NA
4606,하가선,인턴,여,49,34.3,인하대학교,기타,70.67,학사,2011,연구개발,기술팀,No,No,54,64.3,4,113752189,대전(연구소),70,67,78,31,15,12,45.5,NA,NA
603,장강린,해외,여,30,15.3,고려대학교,top5,81.56,학사,2011,경영지원,생산팀,No,No,83,75.4,8,76510278,대전(연구소),99,81,92,3,73,3,47.9,NA,NA
2415,정기륭,산학,남,48,31.3,연세대학교,top5,74.67,석사,2012,마케팅영업,마케팅팀,No,No,13,44.2,12,90462050,중국,76,79,87,93,73,7,62,43568,NA
4208,조기복,산학,남,47,27.9,포항공과대학교,top5,79.56,전문대,2014,마케팅영업,기술팀,Yes,No,216,39.2,2,102558265,미국,77,76,78,27,25,36,38.9,42569,NA
2529,정경백,산학,남,45,38.1,아주대학교,기타,86,학사,2013,제조생산,사업팀,Yes,Yes,397,32,16,97863544,서울(본사),67,82,88,5,13,23,36,NA,14
1389,임기룡,공채,남,33,16.6,한국외국어대학교,기타,73.11,학사,2011,연구개발,생산팀,No,No,28,55.2,7,98960278,서울(본사),69,69,77,10,34,22,48.2,NA,NA
1624,이경수,공채,남,41,30.6,광운대학교,기타,79.33,박사,2011,연구개발,인력팀,No,Yes,365,78.7,15,171973404,대전(연구소),76,83,94,81,78,21,67,NA,NA
1353,하경규,공채,남,31,12.9,충남대학교,국립,79.56,학사,2011,경영지원,기술팀,No,No,10,52,12,85697709,서울(본사),84,98,89,24,15,33,39.8,NA,NA
1239,윤강백,인턴,남,33,25.1,고려대학교,top5,82.4,박사,2010,제조생산,금융팀,No,Yes,225,52.4,9,124848126,서울(본사),82,88,98,42,49,70,63.6,NA,5
4154,최기수,공채,남,36,14.9,성균관대학교,top8,71.56,학사,2016,마케팅영업,기술팀,No,No,52,38.2,20,53716633,서울(본사),72,69,62,23,5,71,49,140081,NA
5446,주경태,인턴,남,32,14,전북대학교,기타,79.56,학사,2013,마케팅영업,생산팀,No,No,74,38.4,11,60826494,서울(본사),72,94,70,23,13,11,38.6,56052,NA
5529,조경모,인턴,남,28,10,중앙대학교,기타,73.78,학사,2015,마케팅영업,생산팀,No,No,51,41.1,8,65286354,미국,71,95,88,19,20,23,42.7,64442,NA
3492,최경진,공채,여,37,20,울산과학기술대학교,국립,78.37,박사,2015,제조생산,사업팀,No,No,197,65.4,6,15431772,베트남,92,82,79,19,15,35,46.6,NA,14
551,주규빈,해외,남,37,30.7,UNIVERSITY OF SOUTHERN CALIFORNIA,해외,87.75,학사,2011,제조생산,기술팀,No,Yes,315,39.6,15,72248265,베트남,92,76,84,1,6,51,44.5,NA,18
170,장기백,산학,남,32,15.9,성균관대학교,top8,74,학사,2014,연구개발,생산팀,No,No,28,55.2,17,88201494,서울(본사),98,97,90,20,23,32,49.8,NA,NA
3122,최경무,산학,남,40,22.8,성균관대학교,top8,80.22,석사,2014,연구개발,기술팀,Yes,No,233,46.1,18,107431772,일본,77,73,65,17,21,27,41.7,NA,NA
3026,강경표,공채,남,39,21,인하대학교,기타,85.33,석사,2014,제조생산,인력팀,No,No,204,39.3,8,75127987,미국,73,98,95,81,84,17,63.2,NA,11
1246,임건도,공채,남,34,15.2,경희대학교,기타,75.11,학사,2010,마케팅영업,마케팅팀,Yes,No,176,51.3,7,26684063,베트남,69,76,78,92,26,88,54.7,61375,NA
542,임규탁,공채,남,34,15,아주대학교,기타,74.89,학사,2011,마케팅영업,마케팅팀,No,No,63,66.5,13,70299063,중국,97,75,96,68,74,40,62.5,61425,NA
2981,윤규로,산학,남,38,18.1,충북대학교,기타,67.56,학사,2014,제조생산,기술팀,No,No,187,40.9,4,56699202,서울(본사),86,78,82,25,4,27,41,NA,3
3658,박가실,인턴,여,35,19.6,숙명여자대학교,기타,85.78,석사,2016,제조생산,생산팀,No,No,173,34.4,12,54574202,미국,79,84,68,13,15,18,41.3,NA,3
5348,조국영,공채,여,33,15.6,서울대학교,top5,83.26,석사,2010,제조생산,품질보증팀,No,No,214,48.9,10,29666633,베트남,67,75,66,44,33,49,56.6,NA,26
4978,하규건,공채,남,28,13,서울시립대학교,기타,83.72,박사,2016,제조생산,신규서비스개발팀,No,No,211,14.8,21,62286354,중국,94,94,82,4,34,43,51.4,NA,35
5080,임기태,공채,남,33,18.2,성균관대학교(자연과학),기타,66.89,학사,2013,제조생산,기술팀,No,No,304,65.4,13,53680278,대전(연구소),67,70,66,12,16,2,46.9,NA,18
1162,강고음,공채,여,35,20.1,0,해외,90.44,석사,2012,연구개발,마케팅팀,No,No,195,64.9,12,112105452,미국,93,67,93,69,71,27,59.5,NA,NA
3415,장경미,공채,여,35,20.5,연세대학교,top5,75.78,학사,2011,제조생산,생산팀,No,No,123,55.7,10,68736702,일본,75,81,62,1,9,17,45,NA,2
1575,장군길,공채,남,42,33.7,중앙대학교,기타,84.22,전문대,2011,연구개발,사업팀,No,Yes,87,47.9,11,143777189,서울(본사),67,90,66,21,46,14,44.5,NA,NA
362,최기천,인턴,남,31,9.3,한국기술교육대학교,기타,72.89,고졸,2011,연구개발,생산팀,No,No,118,47.9,3,95997709,서울(본사),67,83,88,1,32,6,46.5,NA,NA
4683,장강윤,인턴,여,30,12.3,북경대,해외,72,학사,2014,연구개발,마케팅팀,No,No,19,80.5,4,74180278,대전(연구소),83,87,100,92,75,4,61,NA,NA
5059,강고음,공채,여,29,12.4,동국대학교,기타,76,석사,2013,제조생산,생산팀,No,No,77,28.3,14,40476494,대전(연구소),89,67,98,21,8,24,41.9,NA,8
3062,장경표,공채,남,40,23.8,성균관대학교,top8,78.67,학사,2014,경영지원,기술팀,No,No,131,36.2,6,86556772,서울(본사),95,83,81,20,11,21,39.3,NA,NA
5337,한경도,공채,남,34,14.6,인하대학교,기타,90.22,석사,2010,마케팅영업,마케팅팀,No,No,28,37,19,47969063,베트남,79,83,77,88,74,29,64.5,35701,NA
4716,조경복,인턴,남,34,17.8,경희대학교,기타,90.44,학사,2012,마케팅영업,마케팅팀,No,No,61,55,13,60909063,서울(본사),72,75,85,90,75,66,67.6,65640,NA
3130,이가숙,공채,여,42,25.9,서울과학기술대학교,기타,86.89,학사,2014,마케팅영업,사업팀,No,No,99,28.9,8,39700696,베트남,71,71,78,12,57,72,52.6,38229,NA
5077,임가정,공채,여,30,22,武藏野美術大學,해외,88.67,학사,2013,제조생산,기술팀,No,Yes,192,42.4,15,72768126,서울(본사),86,91,62,36,6,36,43.1,NA,4
1730,전기룡,공채,남,44,36.1,서울시립대학교,기타,63.56,학사,2011,연구개발,사업팀,No,Yes,82,46.2,8,147403509,서울(본사),79,93,79,47,56,33,46.4,NA,NA
3075,조강만,공채,남,39,21.2,성균관대학교,top8,73.56,석사,2014,연구개발,마케팅팀,Yes,No,195,54.3,10,103002987,일본,71,87,66,94,5,11,46.2,NA,NA
2804,임규경,공채,남,39,20.9,인하대학교,기타,72.44,전문대,2014,연구개발,사업팀,No,No,28,39.4,27,95127987,서울(본사),87,89,86,58,36,31,47.1,NA,NA
3030,최경옥,공채,여,40,32.4,한국산업기술대학교,기타,94.67,석사,2014,연구개발,마케팅팀,No,Yes,92,52.2,12,121130974,서울(본사),94,67,64,89,73,33,63,NA,NA
2951,윤권희,공채,여,37,21.1,연세대학교,top5,83.78,학사,2014,연구개발,생산팀,No,No,10,83.8,4,84556772,대전(연구소),85,86,98,13,12,8,44.8,NA,NA
5701,하귀정,인턴,여,27,7.5,고려대학교,top5,74,학사,2016,연구개발,생산팀,No,No,15,41.8,8,63143924,중국,87,94,86,18,13,8,41.1,NA,NA
4,장가희,공채,여,32,13.5,서울여자대학교,기타,62,석사,2010,경영지원,기술팀,No,No,189,56.5,12,123919153,베트남,92,75,92,23,14,28,43.8,NA,NA
2908,김강길,공채,남,46,27.7,성균관대학교,top8,80.44,학사,2014,제조생산,인력팀,No,No,513,71.7,13,65129481,대전(연구소),78,91,93,87,84,12,69.7,NA,31
4490,여강필,공채,남,48,25.6,인하대학교,기타,82.89,석사,2015,마케팅영업,기술팀,No,No,76,42.6,13,48862050,베트남,92,96,76,14,9,49,40.8,141865,NA
2858,조규광,공채,남,40,22.8,중앙대학교,기타,76.89,학사,2014,연구개발,생산팀,Yes,No,228,37.3,14,70431772,베트남,99,75,83,2,25,34,34.5,NA,NA
5092,장경륜,공채,남,34,15.1,SYRACUSE UNIV.,해외,84.25,석사,2013,마케팅영업,인력팀,No,No,13,47.2,14,39509063,베트남,78,99,76,83,82,90,66.8,115985,NA
895,이기백,공채,남,33,13.4,동국대학교,기타,74.89,고졸,2012,제조생산,마케팅팀,No,No,269,43.7,10,55780278,서울(본사),97,71,100,70,78,33,65.3,NA,7
5216,박규범,인턴,남,32,17.4,영남대학교,기타,79.33,석사,2011,연구개발,기술팀,No,No,92,46.4,3,111620244,일본,68,68,90,15,9,27,46,NA,NA
1211,이강희,공채,여,24,6.7,경희대학교(국제캠퍼스),기타,80.67,학사,2016,마케팅영업,신규서비스개발팀,No,No,28,42.2,13,43857570,일본,100,81,96,13,17,65,49.2,41918,NA
949,조규경,공채,남,36,17.5,아주대학교,기타,93.33,전문대,2010,제조생산,마케팅팀,No,No,153,53.5,11,86876633,미국,96,82,94,94,74,11,65.8,NA,6
